"study_site","year_m","decade","bioregion","minyear","maxyear","nyears_span","n_years_observed","finite_trend_X2.5.","finite_trend_X50.","finite_trend_X97.5.","IRtrend_X2.5.","IRtrend_X50.","IRtrend_X97.5.","area_change_ha_X2.5.","area_change_ha_X50.","area_change_ha_X97.5.","area_start_X2.5.","area_start_X50.","area_start_X97.5.","IRtrend_error","site_groupings","studyid","site","year","area","log_area","max_area","ten_percent","depth_cat","first_year","last_year","duration","num_points","dom_species","all_species","lh_group2","att_method","apriori_cat","tidied_drivers","measurement_cat","waycott_study","Lat_Zone","ECOREGION","PROVINCE","site_duplication","decade_time_points","max_plus_0.1","mean_Dd_5k","mean_Dh_5k","mean_Ligt_5k","mean_Np_5k","mean_Oa_5k","mean_Ocp_5k","mean_Ship_5k","mean_Slr_5k","mean_Sst_5k","mean_Dd_10k","mean_Dh_10k","mean_Ligt_10k","mean_Np_10k","mean_Oa_10k","mean_Ocp_10k","mean_Ship_10k","mean_Slr_10k","mean_Sst_10k","mean_Dd_20k","mean_Dh_20k","mean_Ligt_20k","mean_Np_20k","mean_Oa_20k","mean_Ocp_20k","mean_Ship_20k","mean_Slr_20k","mean_Sst_20k","mean_Dd_30k","mean_Dh_30k","mean_Ligt_30k","mean_Np_30k","mean_Oa_30k","mean_Ocp_30k","mean_Ship_30k","mean_Slr_30k","mean_Sst_30k","mean_Dd_50k","mean_Dh_50k","mean_Ligt_50k","mean_Np_50k","mean_Oa_50k","mean_Ocp_50k","mean_Ship_50k","mean_Slr_50k","mean_Sst_50k","mean_Dd_100k","mean_Dh_100k","mean_Ligt_100k","mean_Np_100k","mean_Oa_100k","mean_Ocp_100k","mean_Ship_100k","mean_Slr_100k","mean_Sst_100k","mean_Dd_200k","mean_Dh_200k","mean_Ligt_200k","mean_Np_200k","mean_Oa_200k","mean_Ocp_200k","mean_Ship_200k","mean_Slr_200k","mean_Sst_200k","Turbidity.Coefficient.of.Variance_5k","Turbidity.Mean_5k","Turbidity.Coefficient.of.Variance_10k","Turbidity.Mean_10k","Turbidity.Coefficient.of.Variance_20k","Turbidity.Mean_20k","Turbidity.Coefficient.of.Variance_30k","Turbidity.Mean_30k","Turbidity.Coefficient.of.Variance_50k","Turbidity.Mean_50k","Turbidity.Coefficient.of.Variance_100k","Turbidity.Mean_100k","Turbidity.Coefficient.of.Variance_200k","Turbidity.Mean_200k","coords.x1","coords.x2","lh","category","geom"
"X106_Pulau.Ubin",0,"2000","Tropical Indo Pacific",1970,2012,0,0,0,0,0,0,-0.0212321338809524,0,0,-17.1000000023361,0,0,0,0,0.009397139537112,"106","106","Pulau Ubin",1970,27.9,3.366605937,27.9,0,"intertidal",1970,2012,42,0,"none specified","cymodocea rotundata, halodule uninervis, enhalus acoroides, halophila beccarii, halophila ovalis, halophila spinulosa, thalassia hemprichii","unspecified","visual comparison","decrease","coastal development (land reclamation)","other",0,"Tropical","Malacca Strait","Sunda Shelf","no",0,28.98,0.125015204934322,0.129366263423277,0.00584921026703618,0.0682651977986097,0.0238219154188814,0.0835338496481595,0.0194077401057534,0.418592007263847,0.579841739781525,0.14248590528244,0.128399642076223,0.0066659172290876,0.0677927713240347,0.0240720616232964,0.0821061374439347,0.0758112484408963,0.437389883831624,0.539895147758146,0.114789950108795,0.128256934429854,0.00692018405579343,0.0677782449787273,0.0241947112450922,0.081828964616059,0.139719377174797,0.385303132308029,0.495865044225043,0.103388273612947,0.126597010900242,0.00737178056217335,0.0669546673666335,0.0241991307898679,0.081316865481896,0.164238505872081,0.343181622119206,0.417041988432954,0.0978314624105994,0.111857311603223,0.00697207952252088,0.0598348628599739,0.0221174558101624,0.0748134716054071,0.137014665623592,0.20782560859714,0.282641131133192,0.118171655158782,0.0498859466806259,0.00322616528059689,0.0352797940033086,0.0145199244188679,0.0628050692945891,0.0612150083170549,0.0517035231148296,0.116198463662128,0.120221375497347,0.0309113091779951,0.00191069870995283,0.0257243119457476,0.0115335558551083,0.0494305493844735,0.0274995817869615,0.0177138410701935,0.0705535151942828,0.254842834156237,0.19915362548681,0.256924258627044,0.196758516085973,0.269743017827111,0.199498676167266,0.28616065197631,0.200573873389533,0.331979223097989,0.213539888995048,0.31399205687032,0.193469496302043,0.311973204775527,0.143747126649171,10419040.2679881,156916.361609918,"other","slow_decline",c(10419040.2679881, 156916.361609918)
"X106_Sisters.Island",NA,"2000","Tropical Indo Pacific",1970,2012,NA,NA,NA,NA,NA,NA,-0.0204809825238095,NA,NA,-0.300000000292915,NA,NA,NA,NA,0.009397139537112,"106","106","Sisters Island",1970,0.5,-0.653926467,0.5,NA,"intertidal",1970,2012,42,NA,"none specified","enhalus acoroides, halophila ovalis","unspecified","visual comparison","decrease","coastal development (land reclamation)","other",0,"Tropical","Malacca Strait","Sunda Shelf","no",NA,0.52,0.180853634730153,0.119746288777083,0.0121936667603494,0.0632354942546494,0.0253118230779281,0.0706524319689849,0.0754395120445339,0.490965038537979,0.32738005566871,0.163880895521359,0.119467875341964,0.0121704083654323,0.0631002454342795,0.0252581816592735,0.070504167890237,0.143305118956597,0.45256244030848,0.307306413118746,0.114295048845033,0.12077193663491,0.0107675553865378,0.0637951409971739,0.0247956333522724,0.0728178662540493,0.156228582933929,0.400577079500892,0.281825235418028,0.096576441605093,0.121536687989158,0.0100599146909799,0.0642157708261217,0.024587352412613,0.0740729140247716,0.150759440537613,0.346084098224321,0.307066156165338,0.100762508597342,0.0967098330259559,0.00668185990110221,0.0526400073164217,0.0199507652614894,0.065440264886308,0.136161173829801,0.197654922465897,0.243694302026038,0.110935566448955,0.0515154019998927,0.00316242960384107,0.0346466927730547,0.0142600146220797,0.059091415476017,0.0674630253050492,0.0552567700495173,0.1340087569642,0.117606706126394,0.0320307755797044,0.00199582702197469,0.0263442496044296,0.0117785522509221,0.051118332708355,0.0296827436466044,0.019212319475742,0.0769137082024604,0.233093356737843,0.218000695496411,0.245516861478488,0.219654452216586,0.267751483076616,0.216956726769325,0.313551225058524,0.227199260536738,0.316610186119891,0.234658708984916,0.308887736403208,0.221315845363702,0.318525260221552,0.154842349698828,10405038.709111,150574.152371023,"other","slow_decline",c(10405038.709111, 150574.152371023)
"X106_St.Johns.Island",NA,"2000","Tropical Indo Pacific",1970,2012,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0.009397139537112,"106","106","St Johns Island",1970,0.5,-0.597837001,0.5,NA,"intertidal",1970,2012,42,NA,"none specified","enhalus acoroides, halophila ovalis","unspecified","visual comparison","decrease","coastal development (land reclamation)","other",0,"Tropical","Malacca Strait","Sunda Shelf","no",NA,0.55,0.202237768802378,0.119987374295791,0.0122143859043717,0.0633631080389023,0.0253631491214037,0.0707970899840196,0.0546210745970408,0.43356677773926,0.337787951529026,0.173267129035849,0.119833066889634,0.0122014051454949,0.0632874681356481,0.0253330916712358,0.0707138035118774,0.120939282718621,0.431170682516859,0.320454701174548,0.116545061731786,0.121424453446263,0.0104450975370006,0.064136473629897,0.0247473012386534,0.073582870967733,0.161975981710592,0.402590149658219,0.295791913290553,0.0954614619716675,0.122025330897204,0.00980639665628806,0.0644755500252359,0.0245481787474248,0.0746628934204386,0.153774922569122,0.350811987591442,0.319043427807064,0.100502006121223,0.0978862175198142,0.00672460883596408,0.0530921661052813,0.0200852389159921,0.0655695028362863,0.136320241075994,0.198187391813815,0.246833610906569,0.11130090379088,0.0510399330872956,0.00315578954894661,0.0345194569525854,0.0142211917254379,0.0590545660308659,0.0669067297470874,0.0546658117410858,0.132073223320411,0.117894548451472,0.0318222526368219,0.00198204544894569,0.0262150901307246,0.0117288915013753,0.050788860746746,0.0295149582949672,0.0189739846438246,0.0759138112219961,0.228297971866348,0.213434942550473,0.242350937249297,0.21276228484191,0.266026103154833,0.214333984795753,0.309686118392316,0.222590154626898,0.316426084738033,0.232132283982505,0.309801489333253,0.21872071757086,0.317761270763716,0.153721818294279,10406732.3535718,150394.814072856,"other","stable",c(10406732.3535718, 150394.814072856)
"X106_Tanjung.Changi..Teluk.Paku..Beting.Kusah..Tanah.Merah.Besar",0,"2000","Tropical Indo Pacific",1970,2012,0,0,0,0,0,0,-0.0570927445952381,0,0,-26.500000005927,0,0,0,0,0.009397139537112,"106","106","Tanjung Changi, Teluk Paku, Beting Kusah, Tanah Merah Besar",1970,26.5,3.372454913,26.5,0,"intertidal",1970,2012,42,0,"none specified","halophila ovalis, halophila spinulosa,","unspecified","visual comparison","decrease","coastal development (land reclamation)","other",0,"Tropical","Malacca Strait","Sunda Shelf","no",0,29.15,0.106885424927696,0.132090052241807,0.00420210457273892,0.0697972285714778,0.0235141948029235,0.0871683362421099,0,0.285712997173215,0.598166228323192,0.104470081228704,0.131858464871716,0.00438679731517308,0.0696754841892808,0.0235651740990048,0.0868280287566688,0.0380807685376572,0.33804170634502,0.575175256895543,0.115667934052673,0.130307997238912,0.00579155096831176,0.0688990251191201,0.0240034806117746,0.0844094284149187,0.116401203006746,0.33177091753591,0.50112042490453,0.107951122113954,0.128775841239135,0.00641143867911414,0.068126200571789,0.0241093803617174,0.0838939349907544,0.140649504976177,0.299143497972129,0.415682926230581,0.0985704217231615,0.107404188971237,0.00639303595333251,0.0587702607798721,0.0217537715481983,0.0782583751209703,0.135082656853018,0.197597984395801,0.279921920938626,0.120977030748126,0.0487698879067609,0.0032070816203906,0.0347213399062736,0.0143287406262112,0.0626007160641255,0.0592760285491212,0.0502138295963325,0.109342241206768,0.121196130064613,0.0301381437759253,0.00186282845255873,0.0252655661629508,0.011349385419496,0.0482385149325307,0.0265912135090261,0.0170827259053046,0.0676435109474058,0.291164843126749,0.191152304601975,0.296977361759696,0.194901228906252,0.28453826745955,0.195495112475596,0.29004183759138,0.190637532073386,0.337423168547063,0.206858012435939,0.31682082801318,0.180536664433323,0.309782520885323,0.139758913199124,10425499.2457466,157667.833773946,"other","rapid_decline",c(10425499.2457466, 157667.833773946)
"X106_Tanjung.Pandan..Cyrene.Reef.",0,"2000","Tropical Indo Pacific",1970,2012,0,0,0,0,0,0,9.77403809523804e-05,0,0,0.099999998091612,0,0,0,0,0.009397139537112,"106","106","Tanjung Pandan (Cyrene Reef)",1970,22.1,3.190887788,22.2,0,"intertidal",1970,2012,42,0,"none specified","cymodocea rotundata, cymodocea serrulata, halodule uninervis,syringodium isoetifolium, enhalus acoroides,halophila decipiens, halophila ovalis, thalassia hemprichii","unspecified","visual comparison","decrease","coastal development (land reclamation)","other",0,"Tropical","Malacca Strait","Sunda Shelf","no",0,24.41,0.0798213858471577,0.117453767233584,0.0120029520939093,0.0620926592992731,0.0248564790081547,0.0693853649209781,0.328654487449003,0.773685130010168,0.328804452017129,0.0945426600277424,0.117669952183962,0.0120206427574158,0.0621976533830166,0.0248982079327106,0.0695012178122997,0.247226146578789,0.633672357499599,0.309289909243584,0.114369528346303,0.11792226768638,0.0120398389146124,0.0623175577074289,0.0249459555509843,0.0696333152526303,0.119472378711951,0.400012632302548,0.268001559266919,0.104278999372533,0.119242278012189,0.0110624068942225,0.0639278317573955,0.0248968892791397,0.0725048571931955,0.148305969733816,0.337584855034947,0.272196294161943,0.104531954044692,0.0911479079646461,0.0065610075457358,0.0511206658456085,0.0195638112072258,0.0663343804827448,0.127256918704885,0.197670753814199,0.234376671304206,0.110966625652026,0.0548273061285294,0.00321594019407743,0.0356030434447663,0.014554040866971,0.0606536620451735,0.068969425393057,0.0583550195336267,0.142422389769527,0.115985438686528,0.0333228679683763,0.00207834481589074,0.0272085103430721,0.0121151893656957,0.0531816110292,0.0302637312045206,0.020613678012216,0.0827704645968749,0.263492852449417,0.292386125208754,0.268718368149696,0.253428327663062,0.316724579316176,0.251249166614301,0.325059925008966,0.259060358928137,0.310930732247416,0.2457750099298,0.303473736301556,0.233078792967757,0.322571951230751,0.160154299980451,10396395.7244865,154281.773793595,"other","stable",c(10396395.7244865, 154281.773793595)
"X106_Tanjung.Pempang.Laut",NA,"2000","Tropical Indo Pacific",1970,2012,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0.009397139537112,"106","106","Tanjung Pempang Laut",1970,17.2,2.940219564,17.2,NA,"intertidal",1970,2012,42,NA,"none specified","syringodium isoetifolium, enhalus acoroides, halophila ovalis, thalassia hemprichii","unspecified","visual comparison","decrease","coastal development (land reclamation)","other",0,"Tropical","Malacca Strait","Sunda Shelf","no",NA,18.92,0.0770871125069665,0.117012306863879,0.01196574230023,0.0618684697022409,0.0247669510865285,0.0691355636090408,0.226045661870344,0.640623428571371,0.306591402233383,0.0895034986664541,0.117369161670407,0.0119956803570191,0.0620478340735038,0.024838520300885,0.0693351771682501,0.191994303961595,0.571364810317755,0.289032650540272,0.110418032705656,0.117620087305053,0.0120137034571418,0.0621614798601706,0.024883679537284,0.0694593475590906,0.104804387404121,0.364197117354624,0.242946536945814,0.107007577637565,0.116276465662362,0.0110768960751969,0.0618642204616583,0.0244051874640448,0.0708332648981808,0.123902890155073,0.2965715949731,0.231438255269768,0.104183229362979,0.0869418922105042,0.00631237222274542,0.0493408203389728,0.0189949386427294,0.0650508613339026,0.126893940668208,0.190383778420819,0.224464502631691,0.109544032539751,0.0549254538185422,0.00319807259804726,0.0353279652671458,0.0144350464734762,0.059465403789659,0.0706617650386696,0.0588214944845424,0.144651959163412,0.115573189446395,0.0333400543533527,0.00208556356096542,0.0271883919060033,0.0121048902123121,0.0531762403247334,0.0307437878231461,0.020875959714972,0.0837606339135119,0.279629515277015,0.296565136954754,0.281896545146613,0.253737169670394,0.327812060665071,0.253948632563169,0.327586431397012,0.261802990994872,0.307995552278775,0.249135025705403,0.301740923183062,0.237293896646573,0.32360910356298,0.162359584103815,10393952.4720079,152319.054476476,"other","stable",c(10393952.4720079, 152319.054476476)
"X106_Tanjung.Raya",0,"2000","Tropical Indo Pacific",1970,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009397139537112,"106","106","Tanjung Raya",1970,16.9,2.922623802,16.9,0,"intertidal",1970,2012,42,0,"none specified","enhalus acoroides, halophila ovalis","unspecified","visual comparison","decrease","coastal development (land reclamation)","other",0,"Tropical","Malacca Strait","Sunda Shelf","no",0,18.59,0.186230680262539,0.120642864473269,0.0122699375251229,0.063701020789818,0.0254987181020035,0.0711780673181507,0.199505816043263,0.672512942636517,0.444542473890412,0.187395326118656,0.121261774819084,0.011580071787622,0.0640301784431493,0.025267125088185,0.0722983507401168,0.131919507872421,0.525257926725556,0.41591352635205,0.119828168368615,0.123187023462428,0.00955198989212598,0.0650639017128482,0.0246084016644764,0.075678924096487,0.162174364757918,0.446701103250072,0.373889749370592,0.0909555488214998,0.123699017397127,0.00921870638169802,0.0663097530896316,0.0247396388403651,0.0772815878365853,0.182301391134758,0.385277770983585,0.382459696194705,0.0992457176918937,0.105394845967756,0.00715467944551753,0.0568853056002887,0.0213175954296346,0.0696998392089063,0.133705575907214,0.20989308854705,0.262892006550836,0.114257085691021,0.0518448522958271,0.00321229632045658,0.0354613803360675,0.0145701122019376,0.061813588948338,0.0647665970765404,0.0545923120204915,0.128835805162549,0.118217885299993,0.0321036267006055,0.00198945095267633,0.0264443732828735,0.0118163763313412,0.0513238577685326,0.0287096912367342,0.0189084211480169,0.0758663505863385,0.23508096826928,0.220797843658007,0.238712320408498,0.214658383879211,0.248986908839492,0.211928363306164,0.30305134688429,0.221979388909828,0.319956754724612,0.22823796689746,0.310228103001725,0.213053031761512,0.316698658804958,0.151045676387469,10408772.3301475,155721.734571767,"other","stable",c(10408772.3301475, 155721.734571767)
"X106_Tanjung.Semakau",NA,"2000","Tropical Indo Pacific",1970,2012,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0.009397139537112,"106","106","Tanjung Semakau",1970,11.3,2.520112906,11.3,NA,"intertidal",1970,2012,42,NA,"none specified","cymodocea serrulata, enhalus acoroides, halophila ovalis","unspecified","visual comparison","decrease","coastal development (land reclamation)","other",0,"Tropical","Malacca Strait","Sunda Shelf","no",NA,12.43,0.108009435496358,0.11796333458881,0.0120435347130825,0.0623342646502478,0.0249520178321143,0.0696483032647953,0.201780563350334,0.566578894507053,0.279065249790979,0.122669937849716,0.118028162304803,0.0120496011108543,0.0623704835988126,0.0249666423743465,0.069689882601764,0.15914855423081,0.4893174116347,0.25847119467866,0.109769955123514,0.118413398920527,0.0118929488042603,0.0625713449750563,0.0249548794669825,0.07010701936829,0.126559553915783,0.36367323309778,0.23529810410085,0.105037434485971,0.119293652404064,0.0109690429380498,0.0630114880922051,0.0246516859336845,0.071603841839238,0.129614868317323,0.30937184578133,0.246117520510605,0.10238157208187,0.0908523615986753,0.00644430072894858,0.0503877744568684,0.0192733799882158,0.0645665361728543,0.134963253730821,0.192909242760014,0.231633379640368,0.109708536750506,0.0532313052880969,0.00317371242366664,0.0348830438484552,0.0143032875425646,0.0586385161595726,0.0691302163709188,0.0574337605430527,0.14102389776557,0.116422412528619,0.0326993289355625,0.00204439840478179,0.0267547037400179,0.0119375170609796,0.0521589506110187,0.0304308052761606,0.0201511352152966,0.080689208753635,0.271733194788297,0.252535439556158,0.269530101734049,0.244411805813963,0.301242108071657,0.234887810293324,0.325801128577077,0.247340958475242,0.311997863065953,0.242949615216356,0.305190367530403,0.231715470398485,0.32162447460861,0.159688764152958,10398330.5255443,150272.267854744,"other","stable",c(10398330.5255443, 150272.267854744)
"X11_Tampa.Bay",2000,"2000","Tropical Atlantic",1982,2016,9.99000000000001,4,-0.413422975326644,1.02393199243927,2.50178466745408,-0.004142799310188,0.0101872530909803,0.024710023644099,-529.48692682055,1272.57167248292,3353.67254982974,8887.24383466237,11917.4285308165,16178.6724687281,0.007425969699597,"Tampa Bay","11","Tampa Bay",1950,16357.4,9.754612764,16857.2,876.14,"subtidal",1950,2016,66,16,"thalassia testudinum, halodule wrightii, syringodium filiforme","thalassia testudinum, halodule wrightii, syringodium filiforme, ruppia maritima, halophila engelmannii","O","descriptive","increase","management (nutrient)","aerial photography",0,"Tropical","Floridian","Tropical Northwestern Atlantic","yes",1,17733.34,0.0258741261465336,0.00919990879553023,0.000169765752385746,0.000215609213676123,0.0213745333421141,0.00386754440060302,0.124898454146599,0.338684966759895,0.135425066213999,0.0429727724416459,0.00924002064114555,0.000170489419759449,0.000216531687282382,0.0214565152817584,0.00388456920082582,0.100664711505809,0.270618096945134,0.113687568379843,0.0697442488481982,0.0112721417859692,0.000270752415828258,0.000269738988076677,0.0232118650793939,0.00668269438380864,0.0918687284293194,0.194925146350156,0.102740470011697,0.0673997387146158,0.0127566753358758,0.000408777905364805,0.00034692653580107,0.0282414425234329,0.00936117964154313,0.08313400663937,0.162815739487051,0.141114401557231,0.0603497512190619,0.0155264379316864,0.000664355314079569,0.000373945714605533,0.0278861968572432,0.0118921362854292,0.0642149084296666,0.118253747277341,0.0981029480139321,0.0585717612881068,0.02598271717676,0.000746628730577678,0.000388774556461568,0.0267632036741173,0.0153110295501249,0.0228821917481276,0.0434033666745244,0.0407779273670908,0.0761684799299541,0.0163531102625863,0.000581032370328677,0.000363577707221447,0.0192798839333244,0.011449513978675,0.0102252174126237,0.0172371907401975,0.0347469140804743,0.605644517904752,0.35709266306518,0.656608353094231,0.349148179987352,0.629214784102232,0.378863013349473,0.6309543970608,0.453007064292601,0.69037656245087,0.369794451507155,0.642473081019266,0.201368194930231,0.511467039982056,0.245435939177549,-7693933.17769969,3384327.53194726,"O","slow_increase",c(-7693933.17769969, 3384327.53194726)
"X111_Bellarine.Bank",2000,"2000","Southern Ocean",1962,2011,9.99000000000001,6,-20.560567294693,-15.5486443873754,-10.0233078242149,-0.230175335693226,-0.168994518321963,-0.105619525826671,-89.4018618696911,-53.0819120103607,-29.8432053657162,42.6838560645013,65.5827495637054,100.365317057873,0.031891465815424,"Port Phillip Bay-Pt Richards/Bellarine bank","111","Bellarine Bank",1946,8.6,2.247072383,124,0.86,"mixed",1946,2011,65,20,"zostera nigricaulis, zostera muelleri","zostera nigricaulis, zostera muelleri, halophila australis, amphibolis antarctica","CO","descriptive","none","salinity; climate; nutrients; wasting disease","aerial photography",0,"Temperate","Bassian","Southeast Australian Shelf","yes",1,124.86,0.02285844170078,0.00869308790918124,0.0139599217701766,0.00111989038641233,0.000199277256319489,0.00306689661880166,0.140178523831448,0.0781286747147471,0.243859017046831,0.0513220745729062,0.00973661444470207,0.0153240363591563,0.00123046257190663,0.000224009237302068,0.00362750697540977,0.15362711731719,0.0829140569167162,0.243570109444951,0.130134634886956,0.00832159460606255,0.0129803586172844,0.00107314215750839,0.000188471210911619,0.00300807074547226,0.0896551452927395,0.0808265137981997,0.223775916511555,0.129992742073158,0.00822577616638794,0.0126511675761784,0.00106059365895961,0.000185281342443186,0.003012555524773,0.0939279744055509,0.0921628411955969,0.238585794451418,0.136646922802019,0.010545274045054,0.0146470708667301,0.00127969095101966,0.000235841468736758,0.00444550873117758,0.0902536659655325,0.0855545547814983,0.285851538071346,0.197693796371905,0.00792706416728282,0.00796557420263224,0.00110036048583746,0.000180553916604996,0.00377358401494693,0.0435882591949325,0.0404564957384152,0.147095100804081,0.212153194401716,0.00431125247341751,0.00247330247655659,0.000586451184265125,0.000145520732887652,0.00206788339724769,0.0107233016681409,0.00969100774322536,0.0416354540662765,0.631771307725173,0.320978854481991,0.553349650707565,0.317219969190535,0.472405619712589,0.304402726148933,0.43306480191716,0.270417285414842,0.416151140756594,0.270610460331097,0.309973996778687,0.160080194474995,0.233646501372833,0.0924483439815396,12486156.3673312,-4578293.39530809,"O","rapid_decline",c(12486156.3673312, -4578293.39530809)
"X111_Blairgowrie",2000,"2000","Southern Ocean",1957,2011,9.99000000000001,7,-18.2933073770212,-13.0636772244043,-7.62712092781454,-0.202034270646955,-0.139994257479229,-0.079336770697639,-5.70500658549762,-3.44163563743602,-1.80008356180524,3.17079411177665,4.59994461340758,6.74708466901956,0.031424861942594,"Blairgowrie","111","Blairgowrie",1939,0.79,-0.21319322,9.2,0.018,"mixed",1939,2011,72,34,"zostera nigricaulis, zostera muelleri","zostera nigricaulis, zostera muelleri, halophila australis, amphibolis antarctica","CO","descriptive","none","salinity; climate; nutrients; wasting disease","aerial photography",0,"Temperate","Bassian","Southeast Australian Shelf","yes",1,9.218,0.144137022449918,0.00521657350675567,0.00942844877262478,0.000751637314628486,0.000116784664303692,0.00118917510237383,0.239591875154039,0.194467360882655,0.2691117129896,0.161183236068801,0.00569668348486486,0.00827831132883322,0.000780444093991035,0.000120660695869812,0.0019442799549024,0.141223645523975,0.117364634443342,0.339484352529334,0.175674082888332,0.00645243313808281,0.0066842678213983,0.000829892866516262,0.000127458217427963,0.00306660811191876,0.0888103284278876,0.0647820805402776,0.30021716110678,0.1814796683492,0.00662684170119341,0.00663440040462786,0.000846990105877615,0.000130148670942775,0.00323020940284226,0.074810488030519,0.0592071244589639,0.234250607391025,0.204878632915593,0.00723749996378343,0.00706318498109348,0.000991714242095688,0.000152563867591492,0.00358337356099773,0.0541435494232252,0.0420554601488684,0.171234002986084,0.214159628943706,0.00659826884491867,0.00569065757759186,0.000944124413258576,0.000158960829093058,0.00313418451223643,0.030330427859159,0.0278046117648721,0.103815364036357,0.210157844113949,0.00399006718370667,0.00228171347096384,0.000567375504327651,0.000131055659885049,0.00197634655416518,0.00886579435175215,0.0082028018862604,0.0363378490087016,0.159221068788797,0.158934061725934,0.221423429855402,0.14455256389751,0.213341598757624,0.129209550475172,0.234790998847095,0.143738038327031,0.278503672094875,0.172383353655449,0.282901397341214,0.136724924877894,0.225846178423061,0.0880130882010394,12477822.1227076,-4605090.98947975,"O","rapid_decline",c(12477822.1227076, -4605090.98947975)
"X111_St.Leonards",2000,"2000","Southern Ocean",1966,2011,9.99000000000001,7,-4.22290860223716,-1.27891722360349,1.92472234863638,-0.043146659067155,-0.01287165773726,0.019064337616144,-1.35232665160217,-0.423544911584307,0.642410580757485,2.65514994041651,3.45850167467598,4.40123015359327,0.015545422518147,"111","111","St Leonards",1946,1.4,0.425267735,5,0.13,"mixed",1946,2011,65,24,"zostera nigricaulis, zostera muelleri","zostera nigricaulis, zostera muelleri, halophila australis, amphibolis antarctica","CO","descriptive","none","salinity; climate; nutrients; wasting disease","aerial photography",0,"Temperate","Bassian","Southeast Australian Shelf","no",1,5.13,0.175131124754747,0.00510824277686576,0.00922891478209446,0.000736255698332874,0.000114375999146432,0.00116155380480147,0.118369853124022,0.0349572595053663,0.160259295254946,0.165466202909234,0.00590640114656148,0.0102785242399058,0.000821337542192151,0.000133287640514587,0.00158762830811051,0.070271360874176,0.041694952128455,0.182680266465132,0.135142395036306,0.00759993921532393,0.0125176053674471,0.00100246188446192,0.000173387796163483,0.00248658582873013,0.0676750510125165,0.0605663069447881,0.208966125813675,0.12587725479151,0.0084340092823904,0.0130977741473128,0.00108738493451898,0.000190904234722415,0.00308454475781163,0.0948948394207857,0.09248066173201,0.233978342430664,0.138461050321724,0.0114501287233677,0.0165176339021242,0.00140088532393005,0.000260076919273424,0.0047993539664117,0.0908469665413631,0.0834677614006123,0.284985035729375,0.195937479782258,0.00771559699649583,0.00755779715156113,0.00108753566818415,0.000176834345767975,0.00370438543224047,0.041272506302708,0.0381323762426178,0.141151908195099,0.208633200898007,0.00422189195738607,0.00239318275918544,0.000578118843632756,0.000141965205198728,0.00203322748174875,0.010134222128601,0.00921581113955079,0.0398146127027942,0.255156869334834,0.170787989253729,0.313462061923502,0.191859771914807,0.40788574355247,0.241802536014939,0.441093964477552,0.263109771986708,0.406065421545738,0.2723839336462,0.305536874444466,0.161864473989949,0.230846109563054,0.0915856073308838,12491895.2763805,-4583882.92334962,"O","slow_decline",c(12491895.2763805, -4583882.92334962)
"X112_Barnegat.Bay...Little.Egg.Harbor",0,"2000","Temperate Northern Atlantic West",2003,2009,0,0,0,0,0,0,0.00403302033333327,0,0,137.999995648401,0,0,0,0,0.009397139537112,"Barnegat Bay - Little Egg Harbor","112","Barnegat Bay - Little Egg Harbor",2003,5122,8.636610447,5260,0,"mixed",2003,2009,6,0,"zostera marina","zostera marina, ruppia maritima","CO","descriptive","none","water quality","aerial photography",0,"Temperate","Virginian","Cold Temperate Northwest Atlantic","yes",0,5772.2,0.144010464592678,0.039411793939951,0.00265898005241846,0.00140602575194817,0.00318123231551087,0.0183274448826546,0.415103457322935,0.196189640862186,0.273110510009091,0.155128147805992,0.0393579228536079,0.00265546065363053,0.00140421007220682,0.00317691817855168,0.0183043001121596,0.237516339201676,0.16277413044713,0.292950313734381,0.211539003694808,0.0395893828685978,0.0026723517396973,0.00141319966726946,0.00319869102416131,0.018421520848508,0.110617612437366,0.099753627937943,0.210769641696078,0.233272014268176,0.0376558162076039,0.00261565205732859,0.00172355614570633,0.00307094266163198,0.0220236735128253,0.0697553046890962,0.0700264400409781,0.121665855140723,0.243417508319871,0.0357383215823835,0.00298373572388066,0.00219013154300853,0.00326235332450561,0.0272787302938822,0.0410291480202042,0.0454488777341645,0.0632686989036198,0.21418901705057,0.0311457039433251,0.00327227121220529,0.0022222417007187,0.00347377138073705,0.0332085314933901,0.0175492398403078,0.0232400165392221,0.0368003014662186,0.151613673032725,0.0224099696029359,0.00301466640515142,0.00173645974700616,0.00342181419432318,0.0272878895462282,0.0142085860248341,0.0216216993016322,0.0410237056216789,0.263698615431786,0.358174552236285,0.323502454614522,0.378174631058105,0.393528477395975,0.410000955556262,0.438392725979897,0.349100324444379,0.44061321688504,0.248343392533987,0.410840711603576,0.189144849061438,0.388495124897519,0.169454604199545,-6336356.79927506,4740712.43975074,"O","stable",c(-6336356.79927506, 4740712.43975074)
